Facebook_page_id , Facebook_page_name , Facebook_category, Internal_use
203496250170 , breathe-carolina , celebrities/musician , facebook
20355427272 , weezer , celebrities/musician , facebook
20372413613 , new-york-marriott-marquis , brands/accommodation , facebook
20387027344 , ijustine , entertainment/online-show , facebook
20411388499 , jim-dunlop-guitar-products , entertainment/film-music-industry/music-instruments , facebook
204200484510 , four-seasons-resort-and-club-dallas-at-las-colinas , brands/accommodation , facebook
204287308924 , four-seasons-hotel-chicago , brands/accommodation , facebook
204322582941471 , mark-sanchez , celebrities/sport-star , facebook
204486772920751 , austin-eastciders , brands/alcohol/wine , facebook
20460316308 , yeah-yeah-yeahs , celebrities/musician , facebook
20470969754 , dolly-parton , celebrities/musician , facebook
205032515976 , discovery-impact , entertainment/broadcast-show , facebook
205092846542 , four-seasons-hotel-houston , brands/accommodation , facebook
205151159496869 , sti-international , brands/sporting-goods , facebook
205209166180645 , star-sports-tours , brands/travel , facebook
205285972823173 , the-excellence-collection , brands/accommodation , facebook
205560686972 , four-seasons-resort-and-residences-vail , brands/accommodation , facebook
205741081686 , holiday-inn-express-suites-brainerd-baxter , brands/accommodation , facebook
205772242785574 , t-mobile-latino , brands/telecom , facebook
205822792805588 , spitfire-wheels , brands/sporting-goods , facebook
20582642681 , sam-s-club , brands/retail/hypermarkets-supermarkets , ACSIbrands
206061862788462 , gnarly-barley-brewing , brands/alcohol/beer , facebook
20619636976 , body-glove , brands/sporting-goods , facebook
206205789010 , four-seasons-hotel-atlanta , brands/accommodation , facebook
206531056027274 , wilson-basketball , brands/sporting-goods , facebook
20662169998 , saucony , brands/sporting-goods , facebook
206684136122269 , at-home , brands/ecommerce/e-shop , facebook
206817998767 , the-ritz-carlton-chicago , brands/accommodation , facebook
207038895460 , drew-brees , celebrities/sport-star , facebook
207071010441 , acn , brands/telecom , facebook
207108197412 , amc-theatres , entertainment/film-music-industry/cinemas , facebook
207148722654478 , hyatt-regency , brands/accommodation , facebook
207204566159 , nabisco-cookies , brands/fmcg-food/confectionery , facebook
207607912572 , miss-america-organization , entertainment/event , facebook
207627076026185 , google-fiber , brands/telecom , facebook
207684292605878 , adore-me , brands/fashion/clothing , facebook
207697880579 , marianne-williamson , celebrities/writer , facebook
207730000664 , michael-yon , celebrities/writer , facebook
207770190801 , judge-andrew-napolitano , celebrities/broadcast-star , facebook
20778076336 , this-american-life , media/radio-media , facebook
208025685881749 , swole-sports-nutrition , brands/beauty , facebook
20807115532 , the-metropolitan-opera , place/cultural-center , facebook
20809428467 , james-patterson , celebrities/artist , facebook
208421665712 , tmz , media/magazines-journals , facebook
208662052587 , rza , celebrities/musician , facebook
208821641772 , unity , brands/software/game-developer , facebook
20946501316 , the-eat-clean-diet , entertainment/books , facebook
20950654496 , the-onion , community/fun , facebook
209565489060052 , the-legend-of-korra , entertainment/broadcast-show , facebook
20964523884 , all-that-remains , celebrities/musician , facebook
209896685693724 , moon-palace-cancun , brands/accommodation , facebook
210200745712 , smartpak , brands/household-goods/pets , facebook
210735655688183 , colgate , brands/household-goods/hygiene , ACSIbrands
21097416504 , kina-grannis , celebrities/singer , facebook
211642542220470 , aarp-medicare-supplement-plans-insured-by-unitedhealthcare-insurance-co , brands/finance/insurance , facebook
211715992315374 , interval-international , brands/travel , facebook
211718455520845 , visa , brands/finance/payment , facebook
211844342207 , guitar-jamz , society/education , facebook
211846110803 , falken-tire , brands/auto , facebook
211976490133 , ocean-kayak , brands/sporting-goods , facebook
21230560760 , korn , celebrities/musician , facebook
21241649603 , misty-may-treanor , celebrities/sport-star , facebook
212436860202 , human-events , media/daily-news , facebook
212455292117594 , scandal , entertainment/broadcast-show , facebook
21263471604 , nalgene , brands/sporting-goods , facebook
21275344520 , green-day , celebrities/musician , facebook
212780672664 , white-castle , brands/retail-food , facebook
21280704526 , csi-crime-scene-investigation , entertainment/broadcast-show , facebook
212919592073724 , person-of-interest , entertainment/broadcast-show , facebook
213103135273 , jw-marriott-marco-island-beach-resort , brands/accommodation , facebook
213796621971664 , dallas , entertainment/broadcast-show , facebook
213911638716638 , larry-fitzgerald , celebrities/sport-star , facebook
21392801120 , mitt-romney , society/politics , facebook
21410634615 , new-york-knicks , sport/sport-club , facebook
21411215352 , sublime , celebrities/musician , facebook
214145243182 , bj-s-wholesale-club , brands/retail/hypermarkets-supermarkets , ACSIbrands
214290575254718 , basf , brands/industrial , facebook
214344758576590 , acer , brands/electronics/computer , ACSIbrands
21454949640 , bob-seger , celebrities/musician , facebook
214715745346 , alan-jackson , celebrities/singer , facebook
214784715201569 , the-ritz-carlton-sarasota , brands/accommodation , facebook
214806898550607 , temple-fork-outfitters , brands/sporting-goods , facebook
21493231379 , discover , brands/finance/payment , facebook
215179778985 , marilyn-monroe , celebrities/actor , facebook
215362345625 , new-york-hilton-midtown , brands/accommodation , facebook
21543405100 , chick-fil-a , brands/retail-food , facebook
215489698468398 , kryptek-outdoor-group , brands/sporting-goods , facebook
21557622350 , nypl-the-new-york-public-library , place/cultural-center , facebook
215686331786877 , wayfair , brands/ecommerce/e-shop , facebook
21601839939 , giant-eagle , brands/retail/hypermarkets-supermarkets , ACSIbrands
216043845153 , michigan-state-spartans , sport/sport-club , facebook
21609611713 , marine-corps-recruiting , society/governmental , facebook
216124538411831 , renaissance-orlando-at-seaworld , brands/accommodation , facebook
21626405048 , kid-rock , celebrities/musician , facebook
216292596764 , arbonne , brands/beauty , facebook
216554065047916 , sls-las-vegas , brands/gambling , facebook
21657666681 , university-of-georgia , society/education , facebook
21659492808 , matthew-west , celebrities/musician , facebook
21659762981 , csi-ny , entertainment/broadcast-show , facebook
216648095021122 , hilton , brands/accommodation , facebook
216752898352229 , vsco , entertainment/apps , facebook
216832013330 , parrot-key-hotel-villas-in-key-west , brands/accommodation , facebook
216851761665819 , daniel-cormier , celebrities/sport-star , facebook
21696214453 , simms-fishing-products , brands/sporting-goods , facebook
217340738303208 , aqua-aston-hospitality , brands/accommodation , facebook
21744379694 , tony-hawk , celebrities/sport-star , facebook
217634144925434 , staybridge-suites , brands/accommodation , facebook
217649245509 , nature-pbs , entertainment/broadcast-show , facebook
21782394081 , city-museum-st-louis-mo , place/cultural-center , facebook
218228065787 , diamond-nexus , brands/fashion/jewelry , facebook
218299471593750 , aldi-usa , brands/retail/hypermarkets-supermarkets , ACSIbrands
218341011200 , shoeholics , media/magazines-journals , facebook
218382761507876 , revenge , entertainment/broadcast-show , facebook
218533214893785 , pulsar-thermal-nv , brands/sporting-goods , facebook
21892369737 , pwi , entertainment/computer-game , facebook
219012311450917 , nbc-news-world , media/daily-news , facebook
21921008632 , celebration-cinema , entertainment/film-music-industry/cinemas , facebook
21931600316 , neil-young , celebrities/musician , facebook
21973336264 , ice-cube , celebrities/musician , facebook
219801956112 , hammock-beach-resort , brands/accommodation , facebook
219903445632 , scene-girls , community/hobbies , facebook
21991963920 , prince-tennis , brands/sporting-goods , facebook
22011023143 , original-skateboards , brands/sporting-goods , facebook
220187984965 , wild-turkey , brands/alcohol/spirits , facebook
220419784635007 , grimm , entertainment/broadcast-show , facebook
22067606728 , allen-west , society/politics , facebook
221117637938511 , the-ritz-carlton-key-biscayne-miami , brands/accommodation , facebook
221256482889 , sofitel-new-york , brands/accommodation , facebook
221334031270818 , dez-bryant , celebrities/sport-star , facebook
22156858944 , explore-talent-acting-and-modeling , community/life-style , facebook
22158240846 , all-good-music-festival , entertainment/event , facebook
22163434400 , delorean-motor-company , brands/auto , facebook
221887733174 , chuggaaconroy , entertainment/computer-game , facebook
222039131156080 , new-girl , entertainment/broadcast-show , facebook
22207837396 , adirondacks , place/country , facebook
222126600266 , sofitel-los-angeles-at-beverly-hills , brands/accommodation , facebook
22225443988 , jeff-randi-on-k-love , community/hobbies , facebook
222529787789625 , panini-america , brands/home-living/toys-games , facebook
222677061125925 , dalbello-ski-boots , brands/sporting-goods , facebook
22286093170 , the-black-dahlia-murder , celebrities/musician , facebook
22299329685 , wilson-baseball-softball , brands/sporting-goods , facebook
223172755696 , newport-beachside-hotel-and-resort , brands/accommodation , facebook
223443146829 , vinny-guadagnino , celebrities/broadcast-star , facebook
223700263326 , hill-s-pet-nutrition , brands/household-goods/pets , ACSIbrands
22378233632 , the-fray , celebrities/musician , facebook
223889900986170 , springhill-suites-by-marriott , brands/accommodation , facebook
223964047252 , viasat-inc , brands/telecom , facebook
22408950391 , alpenglow-expeditions , brands/travel , facebook
22409433872 , mountain-hardwear , brands/sporting-goods , facebook
224122974279829 , carlos-condit , celebrities/sport-star , facebook
22433917219 , oprah-winfrey , celebrities/broadcast-star , facebook
224383614973 , subway , brands/retail-food , ACSIbrands
22455884086 , lifetime , media/tv-channels , facebook
22457171014 , sam-harris , celebrities/writer , facebook
22498263800 , jack-black , celebrities/actor , facebook
22516413022 , john-legend , celebrities/singer , facebook
22561081832 , nra-institute-for-legislative-action , society/politics , facebook
225612270801893 , crossbreed-holsters , brands/sporting-goods , facebook
225745440576 , kierra-sheard , celebrities/artist , facebook
225795063575 , intercontinental-new-york-times-square , brands/accommodation , facebook
22611744208 , wingate-by-wyndham , brands/accommodation , facebook
22617115048 , rahm-emanuel , society/politics , facebook
226274438102 , four-seasons-resort-scottsdale-at-troon-north , brands/accommodation , facebook
22659986824 , michelle-mccool , celebrities/sport-star , facebook
226675074046377 , anadarko-petroleum-corporation , brands/industrial , facebook
227138722568 , straight-talk , brands/telecom , facebook
22770343995 , the-cavaliers , society/ngo , facebook
22833929554 , crutchfield , brands/ecommerce/e-shop , facebook
22858084279 , wnba , sport/sport-organization , facebook
